flight_no,scheduled_departure,scheduled_arrival,fuel_infra_fee,dep_airport_code,dep_terminal,arr_airport_code,arr_terminal,airline_code,aircraft_model
MU6691,13:45:00,16:24:00,50,SYX,T1,YTY,T3,MU,ARJ21
MU6700,18:35:00,23:30:00,50,KHN,T1,CTU,T2,MU,A333
MU6709,16:15:00,20:34:00,50,PVG,T3,YTY,T1,MU,A359
MU6711,16:30:00,18:10:00,50,KWE,T3,SHE,T2,MU,A321
MU6730,16:45:00,19:15:00,90,CAN,T2,WEH,T2,MU,ARJ21
MU6738,20:55:00,22:59:00,60,TFU,T2,HGH,T1,MU,A321
MU6740,06:10:00,10:06:00,90,CAN,T3,KHN,T2,MU,B738
MU6745,23:25:00,02:13:00,60,SHA,T3,CGO,T1,MU,A319
MU6756,15:10:00,16:54:00,50,CTU,T2,CGO,T1,MU,ARJ21
MU6759,12:55:00,15:18:00,70,HRB,T1,KWE,T2,MU,A319
MU6760,19:40:00,23:47:00,60,PEK,T3,WUH,T2,MU,B789
MU6761,22:30:00,00:49:00,90,CAN,T1,SHA,T3,MU,C919
MU6765,17:20:00,21:48:00,90,HFE,T2,CAN,T3,MU,A359
MU6768,10:05:00,11:23:00,90,CTU,T2,CAN,T1,MU,ARJ21
MU6785,17:40:00,19:50:00,90,PEK,T1,CKG,T3,MU,A321
MU6786,17:00:00,18:42:00,90,WUX,T3,ZUH,T1,MU,A319
MU6787,07:55:00,09:41:00,70,CAN,T3,LXA,T2,MU,A319
MU6790,22:30:00,01:57:00,50,CTU,T3,XNN,T2,MU,A319
MU6791,15:45:00,19:43:00,90,CAN,T3,HFE,T1,MU,A321
MU6792,06:00:00,09:49:00,70,SHA,T3,HET,T2,MU,C919
MU6799,22:00:00,01:01:00,90,CAN,T2,XNN,T1,MU,A332
MU6801,07:20:00,11:44:00,90,DLC,T2,TFU,T2,MU,A319
MU6802,13:05:00,16:31:00,90,CTU,T3,KMG,T1,MU,A321
MU6811,22:10:00,00:39:00,60,PVG,T2,NGB,T3,MU,A321
MU6817,13:30:00,17:12:00,90,SZX,T2,LHW,T2,MU,A320
MU6820,20:55:00,00:48:00,60,PEK,T1,KWL,T3,MU,C919
MU6821,22:45:00,00:42:00,60,INC,T2,SHA,T3,MU,C919
MU6836,18:20:00,22:55:00,50,CAN,T1,SHA,T1,MU,B789
MU6851,18:45:00,20:55:00,70,CTU,T3,URC,T1,MU,C919
MU6852,19:05:00,23:45:00,50,CKG,T3,HAK,T2,MU,A319
MU6855,08:15:00,12:53:00,70,XUZ,T3,NNG,T1,MU,A321
MU6857,07:30:00,10:18:00,50,KMG,T1,WUX,T3,MU,A320
MU6860,13:05:00,16:01:00,70,XNN,T1,CTU,T2,MU,C919
MU6861,15:55:00,19:46:00,70,CGO,T1,SZX,T2,MU,C919
MU6876,13:50:00,16:36:00,50,XIY,T3,KHN,T1,MU,B738
MU6878,14:55:00,16:22:00,70,TFU,T3,TYN,T3,MU,C919
MU6892,22:50:00,03:52:00,60,KMG,T2,PVG,T2,MU,ARJ21
MU6896,12:15:00,14:09:00,50,PKX,T3,FOC,T3,MU,A332
MU6898,13:45:00,15:55:00,90,HFE,T1,SYX,T3,MU,A321
MU6911,23:15:00,01:45:00,90,DLC,T1,KWE,T3,MU,A333
MU6915,23:55:00,03:56:00,50,TFU,T1,XIY,T2,MU,A333
MU6916,23:20:00,00:33:00,90,CGO,T2,CZX,T1,MU,ARJ21
MU6921,08:15:00,12:36:00,90,TFU,T1,XIY,T2,MU,A319
MU6927,14:05:00,18:24:00,70,SHA,T1,WUX,T3,MU,C919
MU6930,08:25:00,10:26:00,50,SHA,T2,CAN,T2,MU,B789
MU6931,07:30:00,10:55:00,90,CTU,T1,DLC,T1,MU,ARJ21
MU6940,06:50:00,11:14:00,60,SHE,T1,CKG,T2,MU,ARJ21
MU6943,13:50:00,16:04:00,60,PVG,T3,KHN,T3,MU,A319
MU6946,23:55:00,02:54:00,90,XIY,T1,HGH,T1,MU,B789
MU6966,09:55:00,13:06:00,60,TFU,T3,NTG,T3,MU,ARJ21
MU6975,22:55:00,02:05:00,90,TFU,T1,XMN,T2,MU,C919
MU6979,10:20:00,12:59:00,50,TFU,T3,KWL,T3,MU,A319
MU6985,11:00:00,12:50:00,50,CSX,T1,WUX,T3,MU,A319
MU6986,18:10:00,20:20:00,60,PEK,T2,CTU,T1,MU,C919
MU6994,21:00:00,00:35:00,60,HET,T3,NGB,T2,MU,A321
MU7011,18:05:00,22:30:00,70,XIY,T3,JJN,T3,MU,ARJ21
MU7013,19:20:00,23:43:00,90,SHE,T2,HFE,T2,MU,A333
MU7018,19:05:00,22:59:00,90,TFU,T2,HUZ,T2,MU,B738
MU7019,21:30:00,02:25:00,50,XIY,T3,HFE,T3,MU,A321
MU7035,10:35:00,14:07:00,50,PVG,T2,TSN,T2,MU,A320
MU7054,21:55:00,01:09:00,50,KMG,T2,HET,T1,MU,B738
MU7055,10:50:00,15:01:00,90,CSX,T1,PKX,T1,MU,A319
MU7062,14:40:00,19:04:00,50,SHA,T2,INC,T3,MU,B738
MU7067,16:30:00,20:05:00,50,PKX,T2,INC,T2,MU,C919
MU7068,13:40:00,18:14:00,70,KMG,T1,WNZ,T3,MU,C919
MU7074,23:40:00,04:18:00,60,KMG,T2,NGB,T1,MU,A319
MU7075,06:10:00,09:22:00,60,HIA,T3,URC,T1,MU,A332
MU7077,22:35:00,01:22:00,90,KMG,T2,LHW,T2,MU,A333
MU7082,08:15:00,10:25:00,70,XIY,T1,WUX,T3,MU,A320
MU7091,12:05:00,14:05:00,60,PKX,T3,INC,T2,MU,A320
MU7095,23:50:00,02:26:00,60,SZX,T3,HUZ,T2,MU,B738
MU7101,16:20:00,18:23:00,90,KMG,T3,HUZ,T1,MU,A320
MU7109,08:00:00,11:54:00,70,SHA,T3,WNZ,T1,MU,A320
MU7110,16:10:00,18:31:00,50,FOC,T1,CKG,T2,MU,A319
MU7112,11:05:00,13:41:00,60,XIY,T3,HUZ,T3,MU,C919
MU7113,15:45:00,20:50:00,60,HET,T1,NNG,T1,MU,A321
MU7115,22:50:00,00:28:00,50,CZX,T1,CAN,T2,MU,A359
MU7116,22:55:00,03:34:00,90,SHE,T3,CAN,T2,MU,ARJ21
MU7117,17:00:00,19:28:00,50,SHE,T2,CGO,T1,MU,A320
MU7123,18:20:00,20:50:00,90,KMG,T3,FOC,T2,MU,A321
MU7124,11:40:00,13:45:00,60,SZX,T2,WUX,T2,MU,A319
MU7125,18:00:00,21:55:00,50,PEK,T1,SZX,T3,MU,A319
MU7140,17:30:00,20:44:00,70,KMG,T3,NNG,T3,MU,A320
MU7157,20:20:00,01:25:00,70,SYX,T1,YTY,T3,MU,A320
MU7163,13:15:00,15:36:00,90,SHE,T3,URC,T1,MU,A321
MU7168,12:35:00,15:50:00,70,PKX,T2,INC,T2,MU,A333
MU7170,06:50:00,08:33:00,90,XIY,T1,PVG,T2,MU,C919
MU7176,19:00:00,21:13:00,60,XIY,T3,JJN,T3,MU,A321
MU7177,14:00:00,16:26:00,60,LYA,T2,KMG,T1,MU,A319
MU7187,13:25:00,15:19:00,60,PKX,T2,NNG,T1,MU,A321
MU7190,11:15:00,16:14:00,50,KMG,T3,TYN,T2,MU,B738
MU7197,08:15:00,09:31:00,60,CTU,T2,CKG,T1,MU,A321
MU7201,08:00:00,10:36:00,60,KMG,T1,XIY,T2,MU,B738
MU7203,11:45:00,15:37:00,50,TFU,T2,FOC,T1,MU,B738
MU7204,12:25:00,15:01:00,70,KWL,T3,NGB,T1,MU,ARJ21
MU7205,21:10:00,00:09:00,70,SHA,T3,KWE,T3,MU,C919
MU7209,23:20:00,02:50:00,70,PVG,T3,WUX,T1,MU,A321
MU7213,16:15:00,20:14:00,90,XIY,T3,CAN,T1,MU,A320
MU7218,19:15:00,23:52:00,60,XUZ,T2,YTY,T3,MU,C919
MU7219,18:40:00,22:34:00,70,CAN,T3,FOC,T2,MU,A333
MU7223,19:00:00,20:05:00,50,SZX,T2,SYX,T3,MU,A319
MU7224,08:10:00,10:31:00,60,FOC,T2,YTY,T2,MU,B738
MU7228,20:35:00,21:50:00,50,KMG,T2,KWL,T1,MU,C919
MU7252,11:20:00,14:14:00,90,PEK,T1,TYN,T2,MU,B738
MU7253,20:35:00,01:03:00,90,XUZ,T3,CGO,T3,MU,A320
MU7255,10:15:00,12:20:00,70,XIY,T1,CSX,T2,MU,A359
MU7256,15:05:00,19:42:00,70,PVG,T1,JJN,T1,MU,C919
MU7263,19:20:00,23:01:00,90,LHW,T1,CKG,T2,MU,A320
MU7268,14:50:00,16:26:00,50,HRB,T3,HIA,T1,MU,A320
MU7274,23:10:00,01:46:00,60,PKX,T1,CGO,T2,MU,B738
MU7277,15:10:00,19:06:00,50,XIY,T1,HFE,T1,MU,A332
MU7282,22:05:00,02:37:00,50,XIY,T2,SHA,T3,MU,B738
MU7289,23:50:00,03:20:00,60,ZUH,T1,PEK,T3,MU,C919
MU7290,12:55:00,17:49:00,70,JJN,T1,CZX,T3,MU,A319
MU7293,14:05:00,15:46:00,70,XMN,T2,INC,T1,MU,C919
MU7299,10:50:00,13:59:00,90,HUZ,T2,XMN,T2,MU,C919
MU7303,14:20:00,16:18:00,70,KMG,T1,CSX,T2,MU,B789
MU7311,08:00:00,10:31:00,90,CZX,T3,TSN,T2,MU,A359
MU7317,09:55:00,13:25:00,50,KHN,T2,PEK,T1,MU,B738
MU7319,06:55:00,09:06:00,50,CAN,T2,LYA,T3,MU,A321
MU7322,06:00:00,09:12:00,50,PKX,T3,NNG,T3,MU,A359
MU7324,12:30:00,17:31:00,90,CAN,T1,HET,T3,MU,A320
MU7330,06:45:00,08:35:00,70,XIY,T2,HRB,T1,MU,A319
MU7339,14:25:00,19:15:00,90,KMG,T3,WNZ,T2,MU,B789
MU7351,10:25:00,15:03:00,90,PEK,T2,XIY,T3,MU,A321
MU7361,15:10:00,17:31:00,70,KMG,T1,TYN,T3,MU,A319
MU7370,18:20:00,20:52:00,60,KMG,T2,INC,T1,MU,A319
MU7375,22:55:00,03:50:00,90,PKX,T3,CTU,T1,MU,ARJ21
MU7377,18:05:00,20:39:00,70,HUZ,T3,JJN,T2,MU,A321
MU7382,07:35:00,10:07:00,70,SHA,T3,CGO,T1,MU,A320
MU7388,22:25:00,00:10:00,70,HIA,T1,SHA,T2,MU,ARJ21
MU7389,17:05:00,19:36:00,90,PVG,T3,TFU,T2,MU,A321
MU7394,07:25:00,11:39:00,70,XIY,T2,HGH,T1,MU,A333
MU7398,13:05:00,16:24:00,70,CTU,T3,URC,T2,MU,B738
MU7401,17:10:00,19:21:00,70,YNT,T2,WUX,T3,MU,A319
MU7402,20:00:00,23:16:00,60,SHE,T3,PVG,T2,MU,C919
MU7403,18:00:00,19:49:00,70,NTG,T2,NGB,T2,MU,A320
MU7407,18:20:00,20:12:00,50,INC,T2,NNG,T3,MU,ARJ21
MU7408,11:10:00,13:53:00,60,PEK,T1,SZX,T2,MU,A320
MU7414,14:35:00,16:09:00,50,CKG,T3,CSX,T2,MU,A321
MU7419,07:10:00,10:06:00,50,XIY,T3,SYX,T1,MU,A333
MU7420,06:10:00,08:15:00,70,XIY,T3,CTU,T2,MU,A320
MU7422,19:25:00,22:39:00,70,SZX,T2,TNA,T2,MU,A332
MU7428,18:45:00,23:35:00,90,PEK,T2,HET,T2,MU,C919
MU7429,17:25:00,21:59:00,60,WEH,T1,HET,T1,MU,B738
MU7432,06:35:00,09:43:00,70,SZX,T2,TYN,T1,MU,A320
MU7433,12:00:00,13:40:00,90,SZX,T1,HET,T1,MU,A319
MU7436,08:30:00,11:25:00,60,SHA,T2,HAK,T1,MU,A320
MU7450,21:30:00,00:03:00,90,SHA,T3,WUX,T2,MU,ARJ21
MU7451,09:05:00,12:35:00,90,KMG,T1,INC,T2,MU,B789
MU7454,07:35:00,10:45:00,60,SHA,T2,TYN,T1,MU,A320
MU7458,18:00:00,21:39:00,50,TFU,T2,INC,T3,MU,A319
MU7460,13:05:00,17:16:00,50,KMG,T3,NGB,T3,MU,A319
MU7470,13:10:00,17:38:00,70,SZX,T3,HRB,T2,MU,B738
MU7473,14:30:00,18:29:00,70,PVG,T3,TNA,T1,MU,A319
MU7477,12:30:00,15:10:00,90,NNG,T1,PKX,T2,MU,A359
MU7479,06:30:00,08:21:00,90,URC,T3,YNT,T1,MU,A332
MU7481,20:40:00,01:40:00,90,PVG,T3,CSX,T3,MU,C919
MU7483,20:20:00,23:04:00,60,SHA,T2,TSN,T3,MU,C919
MU7505,10:55:00,14:05:00,50,KMG,T2,NKG,T3,MU,A321
MU7506,07:20:00,10:29:00,60,CTU,T3,ZUH,T1,MU,A321
MU7508,17:40:00,20:59:00,90,KMG,T1,TNA,T3,MU,A321
MU7514,18:55:00,21:56:00,90,XIY,T3,INC,T3,MU,B738
MU7518,06:00:00,10:47:00,60,PEK,T2,CSX,T3,MU,ARJ21
MU7523,07:45:00,09:38:00,50,KMG,T1,WUX,T3,MU,B738
MU7528,07:15:00,08:47:00,90,TFU,T1,TNA,T3,MU,A359
MU7529,20:30:00,00:31:00,60,PKX,T3,SYX,T1,MU,A321
MU7532,14:00:00,15:48:00,60,CAN,T2,SZX,T3,MU,A333
MU7536,07:30:00,11:18:00,50,XIY,T1,HAK,T1,MU,B738
MU7539,08:00:00,12:31:00,90,WUH,T1,KWL,T3,MU,A359
MU7541,22:40:00,02:02:00,50,KMG,T1,XIY,T1,MU,B738
MU7545,10:55:00,15:10:00,60,TFU,T3,HFE,T1,MU,B789
MU7556,22:20:00,01:59:00,90,PEK,T3,NKG,T2,MU,A321
MU7566,21:30:00,23:36:00,90,XIY,T1,HUZ,T3,MU,A321
MU7569,09:20:00,13:53:00,90,PEK,T1,CGO,T2,MU,A319
MU7572,18:25:00,22:06:00,60,KWE,T1,YTY,T1,MU,A333
MU7573,10:15:00,14:55:00,70,HIA,T2,TYN,T1,MU,ARJ21
MU7583,07:10:00,12:18:00,70,PVG,T3,HAK,T2,MU,ARJ21
MU7595,06:55:00,09:00:00,50,KMG,T2,KHN,T2,MU,ARJ21
MU7605,22:50:00,03:01:00,50,SZX,T2,JJN,T3,MU,B738
MU7606,14:40:00,17:55:00,60,XIY,T1,YTY,T3,MU,ARJ21
MU7609,13:10:00,17:41:00,70,PVG,T2,FOC,T1,MU,B738
MU7619,17:05:00,19:11:00,60,TFU,T3,INC,T2,MU,A321
MU7622,23:00:00,01:46:00,60,PEK,T1,CTU,T1,MU,A333
MU7642,14:30:00,17:16:00,50,CAN,T1,HUZ,T1,MU,B738
MU7651,14:25:00,17:48:00,90,CAN,T1,XMN,T2,MU,A319
MU7657,22:45:00,03:30:00,50,KWL,T2,INC,T3,MU,C919
MU7673,07:10:00,11:57:00,50,CKG,T3,DLC,T3,MU,A320
MU7674,20:40:00,01:18:00,60,SHA,T3,KWL,T3,MU,B738
MU7678,10:00:00,13:15:00,50,CTU,T2,WUX,T2,MU,ARJ21
MU7679,13:35:00,17:06:00,50,CTU,T1,ZUH,T2,MU,B738
MU7683,09:25:00,14:16:00,70,PKX,T2,HGH,T2,MU,A320
MU7691,21:00:00,01:46:00,60,XIY,T1,YNT,T2,MU,C919
MU7696,21:45:00,01:30:00,70,SHA,T2,XNN,T2,MU,A359
MU7701,18:10:00,21:36:00,50,PEK,T3,WNZ,T2,MU,C919
MU7713,22:00:00,00:34:00,60,KMG,T3,JJN,T2,MU,B738
MU7714,09:35:00,11:56:00,70,CTU,T2,TNA,T1,MU,A319
MU7720,10:05:00,14:40:00,50,TFU,T3,HFE,T2,MU,A333
MU7730,13:05:00,14:49:00,90,CAN,T2,NKG,T1,MU,B738
MU7732,16:45:00,19:06:00,50,NNG,T1,HET,T3,MU,A319
MU7758,08:45:00,11:47:00,50,PVG,T3,TYN,T3,MU,ARJ21
MU7761,09:40:00,13:19:00,90,KMG,T1,TAO,T3,MU,ARJ21
MU7772,14:00:00,16:48:00,50,CTU,T1,PVG,T1,MU,ARJ21
MU7773,18:15:00,22:27:00,90,FOC,T3,KWL,T1,MU,C919
MU7777,15:55:00,19:57:00,50,HET,T2,TSN,T1,MU,A320
MU7781,20:25:00,01:33:00,90,SZX,T1,TAO,T3,MU,B738
MU7788,08:20:00,10:13:00,90,SZX,T2,WUH,T1,MU,A321
MU7791,14:45:00,18:15:00,70,SHA,T2,YTY,T3,MU,ARJ21
MU7792,21:00:00,00:05:00,50,TFU,T1,SYX,T3,MU,ARJ21
MU7801,06:55:00,09:11:00,60,PEK,T2,LHW,T2,MU,A319
MU7803,21:50:00,23:48:00,60,PEK,T1,SHE,T3,MU,A320
MU7812,22:50:00,01:59:00,90,CAN,T2,HIA,T3,MU,C919
MU7815,18:30:00,19:59:00,60,PVG,T1,PEK,T1,MU,A321
MU7822,15:40:00,18:57:00,60,SZX,T2,NNG,T3,MU,A321
MU7824,22:20:00,01:56:00,60,NGB,T2,XNN,T2,MU,A320
MU7827,19:05:00,20:58:00,60,CTU,T1,HIA,T3,MU,A320
MU7829,17:05:00,20:33:00,50,NTG,T2,WUH,T3,MU,ARJ21
MU7832,18:15:00,22:17:00,60,XIY,T2,TNA,T1,MU,A320
MU7837,11:10:00,13:33:00,50,SZX,T3,KWL,T1,MU,A319
MU7843,22:55:00,03:35:00,70,TFU,T1,SYX,T1,MU,C919
MU7848,09:15:00,13:44:00,60,CTU,T3,NTG,T3,MU,ARJ21
MU7853,07:35:00,12:34:00,70,CTU,T1,SZX,T3,MU,C919
MU7860,09:10:00,11:06:00,70,CZX,T3,TSN,T3,MU,A320
MU7864,08:25:00,10:22:00,90,PEK,T3,NKG,T1,MU,B738
MU7867,13:40:00,17:13:00,50,XIY,T3,HGH,T1,MU,B738
MU7874,09:40:00,14:06:00,90,SYX,T1,LYA,T3,MU,A321
MU7877,07:25:00,10:16:00,60,PKX,T3,NGB,T3,MU,B738
MU7881,10:00:00,14:47:00,50,HGH,T2,KMG,T2,MU,A359
MU7890,08:55:00,13:43:00,90,PKX,T3,CKG,T1,MU,B738
MU7903,16:15:00,18:14:00,50,SZX,T2,XMN,T1,MU,C919
MU7909,15:20:00,19:26:00,60,SZX,T1,DLC,T1,MU,A333
MU7912,22:45:00,02:41:00,90,PEK,T2,LHW,T1,MU,A359
MU7914,23:15:00,02:07:00,50,PVG,T1,URC,T2,MU,B738
MU7924,08:55:00,11:39:00,50,PVG,T2,KWE,T1,MU,B738
MU7937,06:25:00,08:36:00,50,HET,T2,SHE,T3,MU,ARJ21
MU7939,06:00:00,09:03:00,60,SZX,T1,HFE,T2,MU,ARJ21
MU7945,09:40:00,11:21:00,70,HGH,T3,HFE,T2,MU,A359
MU7956,14:30:00,19:19:00,70,HAK,T1,NGB,T2,MU,C919
MU7967,09:30:00,12:54:00,90,TFU,T2,HFE,T3,MU,C919
MU7981,23:05:00,01:52:00,90,SZX,T1,TNA,T1,MU,A320
MU7983,11:50:00,16:42:00,50,SZX,T2,KWL,T2,MU,B738
MU7984,10:40:00,15:36:00,50,SHA,T2,NKG,T1,MU,A359
MU7987,12:00:00,15:53:00,60,SHA,T1,NNG,T1,MU,B738
MU7993,22:45:00,03:04:00,90,KMG,T2,HRB,T3,MU,A320
MU7997,21:15:00,00:32:00,50,SHA,T3,WUH,T2,MU,A332
MU8002,22:10:00,23:59:00,70,PKX,T1,PEK,T1,MU,A321
MU8004,08:05:00,13:13:00,70,TYN,T2,JJN,T2,MU,ARJ21
MU8012,07:05:00,11:50:00,50,CAN,T3,YNT,T1,MU,A319
MU8025,21:10:00,23:21:00,90,SZX,T1,TNA,T2,MU,C919
MU8027,11:15:00,14:45:00,90,CKG,T2,HET,T2,MU,A320
MU8028,22:10:00,03:01:00,60,SHA,T2,CAN,T1,MU,B789
MU8059,15:20:00,19:14:00,90,TFU,T2,HUZ,T1,MU,A319
MU8062,18:35:00,21:45:00,90,XIY,T3,CTU,T2,MU,C919
MU8067,09:45:00,13:30:00,60,HFE,T2,DLC,T3,MU,A333
MU8071,07:50:00,09:53:00,70,TFU,T1,KWE,T2,MU,B738
MU8078,07:50:00,12:33:00,50,KMG,T2,WUX,T2,MU,A319
MU8079,09:25:00,12:41:00,50,KHN,T2,HUZ,T1,MU,A319
MU8084,10:15:00,11:56:00,90,WUH,T1,CAN,T2,MU,A319
MU8086,23:00:00,00:16:00,60,HGH,T2,HFE,T2,MU,ARJ21
MU8090,07:35:00,12:32:00,90,XIY,T2,CKG,T1,MU,A319
MU8093,21:30:00,01:18:00,50,SZX,T2,HGH,T3,MU,A321
MU8100,21:05:00,00:06:00,90,PKX,T2,CKG,T3,MU,A320
MU8112,13:00:00,16:58:00,70,CAN,T1,HET,T1,MU,C919
MU8120,15:40:00,20:13:00,70,KMG,T3,HFE,T1,MU,A319
MU8133,15:30:00,17:42:00,70,HGH,T3,DLC,T3,MU,B738
MU8137,22:55:00,02:30:00,50,CGO,T2,TFU,T1,MU,C919
MU8142,21:00:00,01:28:00,50,TFU,T3,CKG,T1,MU,B738
MU8143,19:45:00,22:43:00,70,PEK,T1,HFE,T3,MU,A319
MU8145,09:45:00,11:04:00,70,TYN,T1,TFU,T3,MU,ARJ21
MU8146,12:30:00,17:04:00,50,PEK,T2,KWL,T3,MU,A320
MU8148,20:50:00,22:52:00,50,SZX,T2,WUX,T3,MU,A319
MU8149,23:55:00,04:57:00,50,CAN,T1,HIA,T3,MU,A319
MU8151,11:50:00,14:38:00,60,XUZ,T3,LHW,T1,MU,B738
MU8161,17:35:00,20:55:00,50,KMG,T3,INC,T3,MU,A320
MU8162,15:50:00,17:44:00,70,WUH,T2,PVG,T2,MU,A320
MU8167,11:40:00,14:21:00,90,SHA,T2,FOC,T1,MU,A320
MU8168,16:30:00,21:32:00,70,WEH,T3,PVG,T1,MU,B738
MU8173,17:20:00,21:19:00,90,KMG,T1,PKX,T3,MU,C919
MU8182,15:10:00,19:46:00,90,WUH,T3,LHW,T2,MU,A319
MU8186,21:20:00,22:50:00,90,CZX,T1,CTU,T1,MU,B738
MU8187,18:20:00,22:46:00,50,SHA,T1,FOC,T3,MU,B738
MU8194,14:15:00,17:31:00,50,CGO,T1,HRB,T2,MU,ARJ21
MU8201,14:20:00,17:01:00,90,LYA,T3,NNG,T3,MU,A321
MU8203,11:05:00,13:35:00,70,PKX,T3,KWL,T1,MU,A321
MU8206,18:20:00,21:51:00,60,SZX,T1,TSN,T1,MU,A319
MU8207,20:00:00,00:26:00,50,PVG,T2,HGH,T2,MU,A321
MU8212,12:50:00,17:16:00,60,KMG,T3,CGO,T1,MU,A319
MU8215,21:25:00,23:56:00,90,CTU,T3,HET,T3,MU,B738
MU8219,07:05:00,09:08:00,70,XIY,T3,XMN,T3,MU,C919
MU8222,07:20:00,10:30:00,60,SZX,T2,DLC,T1,MU,A319
MU8234,12:40:00,14:33:00,50,PEK,T1,KWE,T3,MU,ARJ21
MU8240,12:45:00,15:01:00,90,SHA,T3,HGH,T3,MU,A332
MU8252,09:10:00,11:47:00,60,TAO,T2,WUH,T2,MU,A319
MU8257,15:05:00,16:47:00,90,SZX,T3,ZUH,T1,MU,C919
MU8262,07:30:00,10:06:00,90,CAN,T2,YNT,T2,MU,B738
MU8267,15:20:00,19:35:00,50,KHN,T2,CGO,T1,MU,A319
MU8268,21:05:00,00:55:00,70,XIY,T3,LYA,T2,MU,A319
MU8275,23:10:00,04:11:00,50,TFU,T1,YTY,T2,MU,A320
MU8276,19:20:00,23:31:00,90,SZX,T2,URC,T3,MU,ARJ21
MU8284,15:10:00,18:16:00,90,LHW,T3,HFE,T3,MU,A359
MU8290,11:25:00,14:47:00,60,TFU,T1,LXA,T3,MU,ARJ21
MU8295,09:15:00,14:14:00,90,XIY,T2,PKX,T2,MU,A321
MU8304,20:10:00,21:54:00,50,LYA,T1,INC,T3,MU,A319
MU8305,12:15:00,14:18:00,70,KWL,T2,KHN,T1,MU,A321
MU8309,09:25:00,11:16:00,90,CAN,T3,HGH,T3,MU,ARJ21
MU8316,15:05:00,18:47:00,60,PVG,T2,HUZ,T3,MU,A321
MU8320,22:20:00,01:31:00,50,CTU,T1,WUX,T2,MU,C919
MU8323,07:05:00,11:51:00,60,NNG,T3,XNN,T2,MU,A320
MU8328,13:10:00,17:19:00,60,PKX,T3,DLC,T2,MU,C919
MU8329,12:45:00,17:25:00,50,WUX,T1,KHN,T3,MU,A320
MU8344,17:40:00,21:11:00,90,XIY,T1,WUH,T1,MU,A319
MU8349,11:45:00,15:08:00,50,XIY,T3,HRB,T1,MU,A321
MU8350,16:20:00,19:19:00,50,NKG,T3,YTY,T1,MU,B738
MU8368,07:25:00,10:39:00,60,XIY,T3,KHN,T1,MU,A321
MU8372,23:55:00,01:43:00,90,CTU,T2,YNT,T2,MU,A320
MU8373,11:15:00,12:48:00,90,TFU,T1,TSN,T2,MU,B738
MU8375,10:00:00,12:21:00,50,PVG,T3,ZUH,T2,MU,A332
MU8381,23:30:00,02:40:00,90,KMG,T1,TFU,T2,MU,A332
MU8405,15:15:00,20:25:00,90,WUX,T2,XMN,T1,MU,A321
MU8414,14:20:00,18:23:00,70,PKX,T3,CGO,T3,MU,A320
MU8416,18:10:00,19:53:00,60,TNA,T2,NTG,T3,MU,ARJ21
MU8417,12:30:00,17:19:00,90,PKX,T3,URC,T3,MU,A319
MU8420,17:55:00,22:09:00,90,SHA,T3,HUZ,T2,MU,A320
MU8448,08:15:00,12:02:00,50,WUX,T2,DLC,T2,MU,ARJ21
MU8453,15:55:00,20:15:00,90,PKX,T3,HAK,T1,MU,C919
MU8456,11:35:00,16:17:00,60,SHA,T3,TNA,T1,MU,B789
MU8461,11:50:00,16:02:00,50,HET,T2,TFU,T1,MU,B738
MU8469,10:40:00,15:16:00,50,SHE,T1,CSX,T2,MU,B738
MU8477,07:30:00,08:47:00,50,PEK,T3,PKX,T2,MU,ARJ21
MU8478,15:40:00,20:41:00,70,CKG,T2,HIA,T3,MU,A320
MU8479,16:45:00,19:50:00,70,YTY,T2,JJN,T3,MU,B789
MU8480,17:55:00,20:02:00,60,KMG,T1,HIA,T3,MU,A320
MU8482,18:50:00,23:17:00,60,SZX,T3,TYN,T1,MU,A321
MU8485,09:05:00,12:06:00,50,XIY,T2,HET,T1,MU,A320
MU8490,13:40:00,18:00:00,90,KWE,T2,PEK,T2,MU,C919
MU8500,16:35:00,18:46:00,50,HAK,T1,KHN,T2,MU,A333
MU8509,08:45:00,10:50:00,90,KMG,T1,ZUH,T3,MU,A320
MU8514,06:50:00,10:21:00,50,TFU,T1,HIA,T1,MU,ARJ21
MU8517,07:20:00,10:07:00,50,PVG,T3,HRB,T2,MU,ARJ21
MU8519,14:20:00,16:03:00,90,PEK,T1,SYX,T3,MU,A320
MU8520,12:05:00,15:48:00,90,WNZ,T2,CKG,T1,MU,A319
MU8534,16:00:00,19:40:00,70,HIA,T3,CTU,T3,MU,A332
MU8537,18:45:00,23:37:00,60,TFU,T1,URC,T3,MU,C919
MU8539,10:10:00,11:23:00,50,XIY,T3,XNN,T3,MU,A320
MU8567,11:15:00,15:31:00,70,XIY,T3,KWL,T3,MU,C919
MU8568,16:40:00,21:49:00,50,PKX,T1,LYA,T3,MU,A321
MU8577,09:25:00,13:35:00,70,XIY,T2,HET,T3,MU,A321
MU8601,18:15:00,22:41:00,60,PVG,T1,TSN,T3,MU,B789
MU8604,13:30:00,16:24:00,90,CTU,T3,SZX,T1,MU,C919
MU8618,12:20:00,16:04:00,90,URC,T3,ZUH,T3,MU,C919
MU8623,18:00:00,20:27:00,90,PKX,T3,DLC,T3,MU,A319
MU8639,12:35:00,14:42:00,70,TFU,T3,DLC,T3,MU,A319
MU8646,16:25:00,20:58:00,50,LHW,T3,WEH,T2,MU,B738
MU8647,12:30:00,16:14:00,50,XIY,T3,HET,T1,MU,A319
